created at,id,favorite count,retweet count,is retweet,source,in reply to user_id,text
Tue Jun 27 12:47:17 +0000 2017,879682547235651584,112223,33366,False,Twitter for iPhone,,"So they caught Fake News CNN cold, but what about NBC, CBS &amp; ABC? What about the failing @nytimes &amp; @washingtonpost? They are all Fake News!"
Tue Jun 27 12:30:38 +0000 2017,879678356450676736,121670,33067,False,Twitter for iPhone,,Fake News CNN is looking at big management changes now that they got caught falsely pushing their phony Russian stories. Ratings way down!
Tue Jun 27 11:32:15 +0000 2017,879663665645056000,0,6864,True,Twitter for iPhone,,"RT @ericbolling: Good morning friends!  ""The Swamp"" out today.  President Trump has a copy... get yours here https://t.co/TntLPNCCjR. #maga…"
Tue Jun 27 11:23:35 +0000 2017,879661481360588800,0,8465,True,Twitter for iPhone,,RT @foxandfriends: President Trump officially nominates former Assistant Attorney General Christopher Wray to head the FBI https://t.co/ld7…
Tue Jun 27 11:19:39 +0000 2017,879660494218547202,0,6984,True,Twitter for iPhone,,RT @foxandfriends: Another Dem 'queasy' over claim of Loretta Lynch meddling in Clinton case https://t.co/wdQ9MduxOO
Tue Jun 27 11:00:53 +0000 2017,879655772111679488,0,8242,True,Twitter for iPhone,,RT @foxandfriends: Hannity: Russia allegations 'boomeranging back' on Democrats https://t.co/lvdrpxpcp9
Tue Jun 27 11:00:07 +0000 2017,879655576803913728,0,6884,True,Twitter for iPhone,,RT @foxandfriends: Mark Levin: The collusion is among the Democrats https://t.co/Qrca7r01BI
Tue Jun 27 10:46:02 +0000 2017,879652031799205888,0,11369,True,Twitter for iPhone,,RT @JeffTutorials: @realDonaldTrump  https://t.co/6sDcyiW4Kt
Tue Jun 27 10:33:42 +0000 2017,879648931172556802,124621,34028,False,Twitter for iPhone,,"Wow, CNN had to retract big story on ""Russia,"" with 3 employees forced to resign. What about all the other phony stories they do? FAKE NEWS!"
Tue Jun 27 02:31:16 +0000 2017,879527520957325314,110626,24203,False,Twitter for iPhone,,"Great day for America's future Security and Safety, courtesy of the U.S. Supreme Court. I will keep fighting for the American people, &amp; WIN!"
Tue Jun 27 02:24:30 +0000 2017,879525817361068032,73622,18383,False,Twitter for iPhone,,"From @FoxNews ""Bombshell: In 2016, Obama dismissed idea that anyone could rig an American election.""  Check out his statement - Witch Hunt!"
Tue Jun 27 01:30:15 +0000 2017,879512164553420809,0,11948,True,Twitter for iPhone,,"RT @WhiteHouse: FACT: when #Obamacare was signed, CBO estimated that 23M would be covered in 2017. They were off by 100%. Only 10.3M people…"
Mon Jun 26 18:25:18 +0000 2017,879405223399350272,140532,35830,False,Twitter for iPhone,,Very grateful for the 9-O decision from the U. S. Supreme Court. We must keep America SAFE!
Mon Jun 26 18:16:47 +0000 2017,879403082114846722,0,9820,True,Twitter for iPhone,,"RT @WhiteHouse: Today @POTUS will welcome the Prime Minister of India, @narendramodi, to the White House. https://t.co/MIi1ifmdAN"
Mon Jun 26 18:16:24 +0000 2017,879402984756711425,0,9633,True,Twitter for iPhone,,RT @WhiteHouse: #Obamacare has led to higher costs and fewer health insurance options for millions of Americans. It has failed the American…
Mon Jun 26 13:14:24 +0000 2017,879326984794517507,71889,15454,False,Twitter for iPhone,,"Republican Senators are working very hard to get there, with no help from the Democrats. Not easy! Perhaps just let OCare crash &amp; burn!"
Mon Jun 26 13:05:01 +0000 2017,879324620159160322,87496,19511,False,Twitter for iPhone,,"..under a magnifying glass, they have zero ""tapes"" of T people colluding. There is no collusion &amp; no obstruction. I should be given apology!"
Mon Jun 26 12:59:31 +0000 2017,879323238425395200,76461,19276,False,Twitter for iPhone,,The real story is that President Obama did NOTHING after being informed in August about Russian meddling. With 4 months looking at Russia...
Mon Jun 26 12:50:15 +0000 2017,879320905608044544,71698,16204,False,Twitter for iPhone,,"...and did not want to ""rock the boat."" He didn't ""choke,"" he colluded or obstructed, and it did the Dems and Crooked Hillary no good."
Mon Jun 26 12:37:16 +0000 2017,879317636164841474,92384,25091,False,Twitter for iPhone,,The reason that President Obama did NOTHING about Russia after being notified by the CIA of meddling is that he expected Clinton would win..
Mon Jun 26 12:30:12 +0000 2017,879315860178993152,83433,20614,False,Twitter for iPhone,,"The Democrats have become nothing but OBSTRUCTIONISTS, they have no policies or ideas. All they do is delay and complain.They own ObamaCare!"
Sun Jun 25 12:07:41 +0000 2017,878947806442119168,29777,4556,False,Twitter for iPhone,,I am on @foxandfriends - Enjoy!
Sun Jun 25 12:00:37 +0000 2017,878946025662296064,107302,26895,False,Twitter for iPhone,,Hillary Clinton colluded with the Democratic Party in order to beat Crazy Bernie Sanders. Is she allowed to so collude? Unfair to Bernie!
Sat Jun 24 21:23:52 +0000 2017,878725385235701761,162744,46890,False,Twitter for iPhone,,MAKE AMERICA GREAT AGAIN!
Sat Jun 24 20:50:56 +0000 2017,878717095701336064,86830,19519,False,Twitter for iPhone,,I cannot imagine that these very fine Republican Senators would allow the American people to suffer a broken ObamaCare any longer!
Sat Jun 24 20:44:36 +0000 2017,878715504063643648,88368,23108,False,Twitter for iPhone,,"Obama Administration official said they ""choked"" when it came to acting on Russian meddling of election. They didn't want to hurt Hillary?"
Sat Jun 24 20:28:46 +0000 2017,878711517537083392,88955,21460,False,Twitter for iPhone,,"Since the Obama Administration was told way before the 2016 Election that the Russians were meddling, why no action? Focus on them, not T!"
Sat Jun 24 12:51:33 +0000 2017,878596457741287424,81571,20917,False,Twitter for iPhone,,"Democrats slam GOP healthcare proposal as Obamacare premiums &amp; deductibles increase by over 100%. Remember keep your doctor, keep your plan?"
Sat Jun 24 00:43:48 +0000 2017,878413313188802560,103975,30820,False,Twitter for iPhone,,Just out: The Obama Administration knew far in advance of November 8th about election meddling by Russia. Did nothing about it. WHY?
Fri Jun 23 21:32:29 +0000 2017,878365166538285057,49890,12308,False,Media Studio,,WEEKLY ADDRESS🇺🇸 https://t.co/P1f12i9Gvt
Fri Jun 23 19:56:29 +0000 2017,878341007103987712,73540,16739,False,Media Studio,,"Today, it was a tremendous honor for me to sign the #VAaccountability Act into law, delivering my campaign promise… https://t.co/G0k8nFWqNj"
Fri Jun 23 10:39:50 +0000 2017,878200921980891136,121754,25607,False,Twitter for iPhone,,"I've helped pass and signed 38 Legislative Bills, mostly with no Democratic support, and gotten rid of massive amounts of regulations. Nice!"
Fri Jun 23 10:07:50 +0000 2017,878192867847675904,49717,6612,False,Twitter for iPhone,,Will be on @foxandfriends. Enjoy!
Fri Jun 23 03:02:26 +0000 2017,878085811941539849,0,4730,True,Twitter for iPhone,,RT @foxandfriends: POTUS the predictor? President Trump foretold housing upswing in 2012 https://t.co/N3LMDZKTK1
Fri Jun 23 03:00:00 +0000 2017,878085201494147076,0,4312,True,Twitter for iPhone,,RT @foxnation: .@SenTedCruz: I want to Get to a 'Yes' Vote: https://t.co/g0vafw4ef2
Fri Jun 23 02:33:37 +0000 2017,878078560715538432,54519,10160,False,Media Studio,,.@FLOTUS &amp; I were honored to host our first WH Congressional Picnic. A wonderful evening &amp; tradition. @MarineBand:… https://t.co/h5L4myWmam
Thu Jun 22 23:27:50 +0000 2017,878031806506848256,56627,11857,False,Twitter for iPhone,,We're all thinking of you @SteveScalise! #TeamScalise https://t.co/Yqf6exhm7x
Thu Jun 22 23:12:12 +0000 2017,878027873650475008,61765,13160,False,Twitter for iPhone,,"Together, we are going to MAKE AMERICA GREAT AGAIN!
#AmericaFirst🇺🇸 https://t.co/MVJbs44AtR"
Thu Jun 22 22:40:27 +0000 2017,878019881353871360,55678,11200,False,Twitter for iPhone,,"I am very supportive of the Senate #HealthcareBill. Look forward to making it really special! Remember, ObamaCare is dead."
Thu Jun 22 22:15:39 +0000 2017,878013639613186049,143033,43956,False,Twitter for iPhone,,"Mexico was just ranked the second deadliest country in the world, after only Syria. Drug trade is largely the cause. We will BUILD THE WALL!"
Thu Jun 22 21:49:07 +0000 2017,878006964072189952,51873,12946,False,Twitter for iPhone,,"As promised, our campaign against the MS-13 gang continues. 

""@ICEgov Busts 39 MS-13 Members in New York Operation""
https://t.co/ki41GXeCMy"
Thu Jun 22 16:55:02 +0000 2017,877932956458795008,55734,13147,False,Twitter for iPhone,25073877,"...whether there are ""tapes"" or recordings of my conversations with James Comey, but I did not make, and do not have, any such recordings."
Thu Jun 22 16:54:50 +0000 2017,877932907137966080,63688,14534,False,Twitter for iPhone,,"With all of the recently reported electronic surveillance, intercepts, unmasking and illegal leaking of information, I have no idea..."
Thu Jun 22 14:15:48 +0000 2017,877892883352702976,101602,26668,False,Twitter for iPhone,,I certainly hope the Democrats do not force Nancy P out. That would be very bad for the Republican Party - and please let Cryin' Chuck stay!
Thu Jun 22 14:08:50 +0000 2017,877891129194102785,93519,25178,False,Twitter for iPhone,,"...Why did the DNC REFUSE to turn over its Server to the FBI, and still hasn't? It's all a big Dem scam and excuse for losing the election!"
Thu Jun 22 14:01:10 +0000 2017,877889199353077760,75311,19755,False,Twitter for iPhone,,...Why did Democratic National Committee turn down the DHS offer to protect against hacks (long prior to election). It's all a big Dem HOAX!
Thu Jun 22 13:22:04 +0000 2017,877879361130688512,95899,26454,False,Twitter for iPhone,,"By the way, if Russia was working so hard on the 2016 Election, it all took place during the Obama Admin. Why didn't they stop them?"
Thu Jun 22 13:18:09 +0000 2017,877878375045447680,74394,19154,False,Twitter for iPhone,,Former Homeland Security Advisor Jeh Johnson is latest top intelligence official to state there was no grand scheme between Trump &amp; Russia.
Thu Jun 22 11:11:25 +0000 2017,877846483021602816,68048,10209,False,Twitter for iPhone,,Great night in Iowa - special people. Thank you!
Wed Jun 21 23:48:58 +0000 2017,877674738364989440,51527,8820,False,Twitter for iPhone,,Thank you Kirkwood Community College. Heading to the U.S. Cellular Center now for an 8pmE MAKE AMERICA GREAT AGAIN… https://t.co/n6LS32a6Zn
Wed Jun 21 23:04:54 +0000 2017,877663648713330688,62038,8273,False,Twitter for iPhone,,Just landed in Iowa. See everyone soon! #MAGA🇺🇸
Wed Jun 21 10:32:46 +0000 2017,877474368661618688,117542,28275,False,Twitter for iPhone,,"Democrats would do much better as a party if they got together with Republicans on Healthcare,Tax Cuts,Security. Obstruction doesn't work!"
Wed Jun 21 03:48:37 +0000 2017,877372660455546880,131758,35330,False,Twitter for iPhone,,"Well, the Special Elections are over and those that want to MAKE AMERICA GREAT AGAIN are 5 and O! All the Fake News, all the money spent = 0"
Wed Jun 21 03:12:00 +0000 2017,877363446530007040,82411,15716,False,Twitter for iPhone,,Ralph Norman ran a fantastic race to win in the Great State of South Carolina's 5th District. We are all honored by your success tonight!
Wed Jun 21 02:41:23 +0000 2017,877355739383287808,119303,25197,False,Twitter for iPhone,,"Congratulations to Karen Handel on her big win in Georgia 6th. Fantastic job, we are all very proud of you!"
Wed Jun 21 02:33:40 +0000 2017,877353797760286720,91654,18523,False,Twitter for iPhone,,"Thank you @FoxNews ""Huge win for President Trump and GOP in Georgia Congressional Special Election."""
Wed Jun 21 02:21:36 +0000 2017,877350761742688256,69998,10188,False,Twitter for iPhone,,Things are looking great for Karen H!
Wed Jun 21 01:42:59 +0000 2017,877341043171241984,47291,9130,False,Twitter for iPhone,,"It was a great honor to welcome President Petro Poroshenko of Ukraine to the @WhiteHouse today with @VP Pence.
➡️… https://t.co/J1ulOd6pYQ"
Tue Jun 20 18:38:11 +0000 2017,877234140483121152,83117,18358,False,Twitter for iPhone,,"While I greatly appreciate the efforts of President Xi &amp; China to help with North Korea, it has not worked out. At least I know China tried!"
Tue Jun 20 16:41:10 +0000 2017,877204691851108353,63708,14601,False,Twitter for iPhone,,The U.S. once again condemns the brutality of the North Korean regime as we mourn its latest victim. Video: https://t.co/Rvm11ZbPk7
Tue Jun 20 10:02:06 +0000 2017,877104262463008771,82075,21313,False,Twitter for iPhone,,"KAREN HANDEL FOR CONGRESS. She will fight for lower taxes, great healthcare strong security-a hard worker who will never give up! VOTE TODAY"
Tue Jun 20 09:52:26 +0000 2017,877101828143542272,0,11939,True,Twitter for iPhone,,"RT @SheriffClarke: Happy Father's Day to all dads. My dad. Like father, like son, @realDonaldTrump supporters to the end. He an Airborne Ra…"
Tue Jun 20 09:49:50 +0000 2017,877101173412638720,70567,19250,False,Twitter for iPhone,,"Democrat Jon Ossoff, who wants to raise your taxes to the highest level and is weak on crime and security, doesn't even live in district."
Tue Jun 20 00:45:00 +0000 2017,876964061027684352,82229,20698,False,Twitter for iPhone,,"Big day tomorrow in Georgia and South Carolina. ObamaCare is dead. Dems want to raise taxes big! They can only obstruct, no ideas. Vote ""R"""
Mon Jun 19 23:57:48 +0000 2017,876952186143506432,0,5931,True,Twitter for iPhone,,RT @joegooding: What's happening in our country isn't just an assault on our @POTUS @realDonaldTrump it's an assault on the American people…
Mon Jun 19 23:56:27 +0000 2017,876951845880688644,0,8734,True,Twitter for iPhone,,"RT @FoxNews: New Poll Shows @POTUS Approval at 50 Percent
https://t.co/FRWlSVvxzQ"
Mon Jun 19 23:44:02 +0000 2017,876948721468141573,70714,17317,False,Twitter for iPhone,,Melania and I offer our deepest condolences to the family of Otto Warmbier. Full statement: https://t.co/8kmcA6YtFD https://t.co/EhrP4BiJeB
Mon Jun 19 21:53:56 +0000 2017,876921011668738050,38936,7109,False,Twitter for iPhone,,"It was my great honor to welcome President @JC_Varela &amp; Mrs. Varela from Panama this afternoon.🇺🇸🇵🇦
➡️… https://t.co/770OJj2uYb"
Mon Jun 19 20:35:37 +0000 2017,876901304207069185,43659,10734,False,Twitter for iPhone,25073877,"....because he doesn't even live there! He wants to raise taxes and kill healthcare. On Tuesday, #VoteKarenHandel."
Mon Jun 19 20:34:11 +0000 2017,876900944444837890,56264,16696,False,Twitter for iPhone,,Karen Handel's opponent in #GA06 can't even vote in the district he wants to represent....
Mon Jun 19 20:29:59 +0000 2017,876899886272319489,4996,1458,False,Twitter for iPhone,25073877,"....because he doesn't live there! He wants to raise taxes &amp; kill healthcare. On Tuesday, #VoteKarenHandel."
